as_of_date,state,ur_t0,ur_t1,ur_t2,ur_t3,ur_t4,ur_t5,ur_t6,ur_t7,ur_t8,ur_t9,ur_t10,ur_t11,ur_t12,ur_latest_obs,ur_lag_months,ur_mom1_chg,ur_mom3_chg,ur_yoy_chg
2020-04-01,Alabama,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,3.5,3.7,3.8,3.7,3.7,2020-02-01,2,0.0,0.0,-1.0
2020-05-01,Alabama,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,3.5,3.7,3.8,3.7,2020-03-01,2,0.7999999999999998,0.7999999999999998,-0.20000000000000018
2020-06-01,Alabama,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,3.5,3.7,3.8,2020-04-01,2,9.4,10.2,9.100000000000001
2020-07-01,Alabama,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,3.5,3.7,2020-05-01,2,-3.0,7.2,6.2
2020-08-01,Alabama,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,3.5,2020-06-01,2,-2.4000000000000004,4.0,4.0
2020-09-01,Alabama,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,3.3,2020-07-01,2,0.40000000000000036,-5.0,4.6000000000000005
2020-10-01,Alabama,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,3.1,2020-08-01,2,-2.3000000000000007,-4.300000000000001,2.4999999999999996
2020-11-01,Alabama,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,3.0,2020-09-01,2,1.0,-0.9000000000000004,3.5999999999999996
2020-12-01,Alabama,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2.8,2020-10-01,2,-0.7999999999999998,-2.1000000000000005,3.0
2021-01-01,Alabama,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2.7,2020-11-01,2,-1.3999999999999995,-1.1999999999999993,1.7000000000000002
2021-02-01,Alabama,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2020-12-01,2,-0.5000000000000004,-2.6999999999999997,1.1999999999999997
2021-03-01,Alabama,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2.7,2.7,2020-12-01,3,-0.5000000000000004,-2.6999999999999997,1.1999999999999997
2021-04-01,Alabama,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2.7,2021-02-01,2,-0.2999999999999998,-0.40000000000000036,1.2999999999999998
2021-05-01,Alabama,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,3.5,2021-03-01,2,-0.20000000000000018,-0.10000000000000009,0.2999999999999998
2021-06-01,Alabama,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,12.9,2021-04-01,2,-0.19999999999999973,-0.6999999999999997,-9.3
2021-07-01,Alabama,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,7.5,9.9,2021-05-01,2,-0.20000000000000018,-0.6000000000000001,-6.5
2021-08-01,Alabama,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,7.5,2021-06-01,2,-0.10000000000000009,-0.5,-4.2
2021-09-01,Alabama,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,7.9,2021-07-01,2,-0.09999999999999964,-0.3999999999999999,-4.7
2021-10-01,Alabama,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,5.6,2021-08-01,2,-0.10000000000000009,-0.2999999999999998,-2.4999999999999996
2021-11-01,Alabama,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,6.6,2021-09-01,2,0.0,-0.19999999999999973,-3.4999999999999996
2021-12-01,Alabama,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,5.8,2021-10-01,2,0.0,-0.10000000000000009,-2.6999999999999997
2022-01-01,Alabama,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,4.4,2021-11-01,2,0.0,0.0,-1.3000000000000003
2022-02-01,Alabama,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,2021-12-01,2,0.0,0.0,-0.7999999999999998
2022-03-01,Alabama,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,4.3,3.9,2021-12-01,3,0.0,0.0,-0.7999999999999998
2022-04-01,Alabama,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,4.0,2022-02-01,2,-0.10000000000000009,-0.10000000000000009,-1.0
2022-05-01,Alabama,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,3.8,2022-03-01,2,-0.10000000000000009,-0.20000000000000018,-0.8999999999999999
2022-06-01,Alabama,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.6,2022-04-01,2,-0.10000000000000009,-0.30000000000000027,-0.8000000000000003
2022-07-01,Alabama,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,2022-05-01,2,-0.09999999999999964,-0.2999999999999998,-0.6999999999999997
2022-08-01,Alabama,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,2022-06-01,2,-0.10000000000000009,-0.2999999999999998,-0.6999999999999997
2022-09-01,Alabama,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.2,2022-07-01,2,0.0,-0.19999999999999973,-0.6000000000000001
2022-10-01,Alabama,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,2022-08-01,2,0.0,-0.10000000000000009,-0.5
2022-11-01,Alabama,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,3.1,2022-09-01,2,0.0,0.0,-0.5
2022-12-01,Alabama,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.1,2022-10-01,2,0.10000000000000009,0.10000000000000009,-0.3999999999999999
2023-01-01,Alabama,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,3.1,2022-11-01,2,0.0,0.10000000000000009,-0.3999999999999999
2023-02-01,Alabama,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,2022-12-01,2,0.09999999999999964,0.19999999999999973,-0.30000000000000027
2023-03-01,Alabama,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,3.1,3.1,2022-12-01,3,0.09999999999999964,0.19999999999999973,-0.30000000000000027
2023-04-01,Alabama,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,3.0,2023-02-01,2,-0.10000000000000009,-0.20000000000000018,-0.5
2023-05-01,Alabama,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2.9,2023-03-01,2,-0.20000000000000018,-0.5,-0.6000000000000001
2023-06-01,Alabama,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.8,2023-04-01,2,-0.09999999999999964,-0.3999999999999999,-0.5999999999999996
2023-07-01,Alabama,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2023-05-01,2,0.0,-0.2999999999999998,-0.5
2023-08-01,Alabama,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2023-06-01,2,0.0,-0.09999999999999964,-0.3999999999999999
2023-09-01,Alabama,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2.6,2023-07-01,2,-0.10000000000000009,-0.10000000000000009,-0.5
2023-10-01,Alabama,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2.6,2023-08-01,2,0.0,-0.10000000000000009,-0.5
2023-11-01,Alabama,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2.6,2023-09-01,2,0.10000000000000009,0.0,-0.3999999999999999
2023-12-01,Alabama,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2.7,2023-10-01,2,0.09999999999999964,0.19999999999999973,-0.40000000000000036
2024-01-01,Alabama,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2.7,2023-11-01,2,0.10000000000000009,0.2999999999999998,-0.30000000000000027
2024-02-01,Alabama,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2023-12-01,2,0.20000000000000018,0.3999999999999999,-0.19999999999999973
2024-03-01,Alabama,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2.6,2.8,2023-12-01,3,0.20000000000000018,0.3999999999999999,-0.19999999999999973
2024-04-01,Alabama,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2.5,2024-02-01,2,0.10000000000000009,0.6000000000000001,0.5
2024-05-01,Alabama,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2.3,2024-03-01,2,0.0,0.3999999999999999,0.7000000000000002
2024-06-01,Alabama,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2.2,2024-04-01,2,0.10000000000000009,0.20000000000000018,0.8999999999999999
2024-07-01,Alabama,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2.2,2024-05-01,2,-0.10000000000000009,0.0,0.7999999999999998
2024-08-01,Alabama,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2.2,2024-06-01,2,-0.10000000000000009,-0.10000000000000009,0.6999999999999997
2024-09-01,Alabama,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2.1,2024-07-01,2,-0.10000000000000009,-0.30000000000000027,0.6999999999999997
2024-10-01,Alabama,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2.1,2024-08-01,2,0.0,-0.20000000000000018,0.6999999999999997
2024-11-01,Alabama,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2.2,2024-09-01,2,0.10000000000000009,0.0,0.6999999999999997
2024-12-01,Alabama,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2.3,2024-10-01,2,0.0,0.10000000000000009,0.6000000000000001
2025-01-01,Alabama,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2.4,2024-11-01,2,0.20000000000000018,0.30000000000000027,0.7000000000000002
2025-02-01,Alabama,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2024-12-01,2,0.19999999999999973,0.3999999999999999,0.6999999999999997
2025-03-01,Alabama,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2.9,2.6,2024-12-01,3,0.19999999999999973,0.3999999999999999,0.6999999999999997
2025-04-01,Alabama,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,3.0,2025-02-01,2,0.0,0.19999999999999973,0.2999999999999998
2025-05-01,Alabama,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,3.0,2025-03-01,2,0.0,0.0,0.2999999999999998
2025-06-01,Alabama,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,3.1,2025-04-01,2,0.0,0.0,0.19999999999999973
2025-07-01,Alabama,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2.9,3.0,2025-05-01,2,0.0,0.0,0.2999999999999998
2025-08-01,Alabama,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2.9,2025-06-01,2,-0.09999999999999964,-0.09999999999999964,0.30000000000000027
2025-09-01,Alabama,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2.8,2025-07-01,2,-0.20000000000000018,-0.2999999999999998,0.20000000000000018
2025-10-01,Alabama,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2025-08-01,2,-0.10000000000000009,-0.3999999999999999,0.10000000000000009
2025-11-01,Alabama,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2025-08-01,3,-0.10000000000000009,-0.3999999999999999,0.10000000000000009
2025-12-01,Alabama,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2.8,2025-08-01,4,-0.10000000000000009,-0.3999999999999999,0.10000000000000009
2026-01-01,Alabama,2.8,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2.9,2.9,2025-09-01,4,-0.10000000000000009,-0.40000000000000036,-0.10000000000000009
2026-02-01,Alabama,2.7,2.7,2.8,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2025-12-01,2,0.0,-0.19999999999999973,-0.3999999999999999
2026-03-01,Alabama,2.7,2.7,2.8,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2025-12-01,3,0.0,-0.19999999999999973,-0.3999999999999999
2026-04-01,Alabama,2.7,2.7,2.8,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.1,2025-12-01,4,0.0,-0.19999999999999973,-0.3999999999999999
2026-05-01,Alabama,2.7,2.7,2.7,2.7,2.8,2.9,3.0,3.2,3.3,3.3,3.3,3.3,3.3,2026-02-01,3,0.0,0.0,-0.5999999999999996
2026-06-01,Alabama,2.8,2.7,2.7,2.7,2.7,2.7,2.8,2.9,3.0,3.2,3.3,3.3,3.3,2026-04-01,2,0.09999999999999964,0.09999999999999964,-0.5
2008-08-01,Alaska,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,6.1,6.3,6.3,6.1,5.9,2008-06-01,2,-0.20000000000000018,0.09999999999999964,0.8999999999999995
2008-09-01,Alaska,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,6.1,6.3,6.3,6.1,2008-07-01,2,0.10000000000000053,0.20000000000000018,0.8000000000000007
2008-10-01,Alaska,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,6.1,6.3,6.3,2008-08-01,2,0.0,-0.09999999999999964,0.6000000000000005
2008-11-01,Alaska,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,6.1,6.3,2008-09-01,2,-0.10000000000000053,0.0,0.5
2008-12-01,Alaska,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,6.1,2008-10-01,2,0.6000000000000005,0.5,1.3000000000000007
2009-01-01,Alaska,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,6.4,2008-11-01,2,-0.10000000000000053,0.39999999999999947,0.8999999999999995
2009-02-01,Alaska,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,2008-12-01,2,0.20000000000000018,0.7000000000000002,1.0
2009-03-01,Alaska,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,6.5,6.5,2008-12-01,3,0.20000000000000018,0.7000000000000002,1.0
2009-04-01,Alaska,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,6.6,2009-02-01,2,0.09999999999999964,0.7000000000000002,1.4000000000000004
2009-05-01,Alaska,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,6.7,2009-03-01,2,0.5,1.0,1.7999999999999998
2009-06-01,Alaska,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,6.7,2009-04-01,2,-0.5,0.09999999999999964,1.2999999999999998
2009-07-01,Alaska,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,6.8,7.0,2009-05-01,2,0.40000000000000036,0.40000000000000036,1.4000000000000004
2009-08-01,Alaska,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,6.8,2009-06-01,2,0.0,-0.09999999999999964,1.6000000000000005
2009-09-01,Alaska,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,6.9,2009-07-01,2,-0.09999999999999964,0.3000000000000007,1.4000000000000004
2009-10-01,Alaska,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,6.9,2009-08-01,2,0.0,-0.09999999999999964,1.4000000000000004
2009-11-01,Alaska,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,6.8,2009-09-01,2,0.09999999999999964,0.0,1.6000000000000005
2009-12-01,Alaska,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,7.4,2009-10-01,2,0.5,0.5999999999999996,1.5
2010-01-01,Alaska,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,7.3,2009-11-01,2,-0.20000000000000107,0.3999999999999986,1.3999999999999995
2010-02-01,Alaska,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,2009-12-01,2,0.10000000000000142,0.40000000000000036,1.3000000000000007
2010-03-01,Alaska,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,7.9,7.5,2009-12-01,3,0.10000000000000142,0.40000000000000036,1.3000000000000007
2010-04-01,Alaska,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,8.0,2010-02-01,2,0.0,-0.1999999999999993,0.5
2010-05-01,Alaska,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,8.5,2010-03-01,2,0.09999999999999964,-0.20000000000000107,0.09999999999999964
2010-06-01,Alaska,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,8.0,2010-04-01,2,-0.1999999999999993,-0.09999999999999964,0.40000000000000036
2010-07-01,Alaska,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,8.4,8.4,2010-05-01,2,-0.09999999999999964,-0.1999999999999993,-0.09999999999999964
2010-08-01,Alaska,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,8.4,2010-06-01,2,-0.40000000000000036,-0.6999999999999993,-0.5
2010-09-01,Alaska,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,8.3,2010-07-01,2,-0.20000000000000018,-0.7000000000000002,-0.6000000000000005
2010-10-01,Alaska,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,8.3,2010-08-01,2,0.0,-0.6000000000000005,-0.6000000000000005
2010-11-01,Alaska,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,8.4,2010-09-01,2,0.09999999999999964,-0.10000000000000053,-0.6000000000000005
2010-12-01,Alaska,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,8.9,2010-10-01,2,0.10000000000000053,0.20000000000000018,-1.0
2011-01-01,Alaska,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,8.7,2010-11-01,2,0.09999999999999964,0.2999999999999998,-0.6999999999999993
2011-02-01,Alaska,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,2010-12-01,2,0.09999999999999964,0.2999999999999998,-0.7000000000000011
2011-03-01,Alaska,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,8.5,8.8,2010-12-01,3,0.09999999999999964,0.2999999999999998,-0.7000000000000011
2011-04-01,Alaska,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,8.5,2011-02-01,2,-0.10000000000000053,-0.40000000000000036,-0.9000000000000004
2011-05-01,Alaska,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,8.6,2011-03-01,2,-0.1999999999999993,-0.6999999999999993,-1.1999999999999993
2011-06-01,Alaska,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,8.4,2011-04-01,2,-0.10000000000000053,-0.40000000000000036,-1.1000000000000005
2011-07-01,Alaska,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,7.9,8.3,2011-05-01,2,0.10000000000000053,-0.1999999999999993,-0.9000000000000004
2011-08-01,Alaska,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,7.9,2011-06-01,2,0.09999999999999964,0.09999999999999964,-0.40000000000000036
2011-09-01,Alaska,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,7.7,2011-07-01,2,0.20000000000000018,0.40000000000000036,0.0
2011-10-01,Alaska,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,7.7,2011-08-01,2,0.0,0.2999999999999998,0.0
2011-11-01,Alaska,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,7.8,2011-09-01,2,-0.10000000000000053,0.09999999999999964,-0.20000000000000018
2011-12-01,Alaska,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,7.9,2011-10-01,2,-0.1999999999999993,-0.2999999999999998,-0.5
2012-01-01,Alaska,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,8.0,2011-11-01,2,-0.10000000000000053,-0.40000000000000036,-0.7000000000000002
2012-02-01,Alaska,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,2011-12-01,2,0.0,-0.2999999999999998,-0.7999999999999998
2012-03-01,Alaska,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,7.7,8.1,2011-12-01,3,0.0,-0.2999999999999998,-0.7999999999999998
2012-04-01,Alaska,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,7.6,2012-02-01,2,-0.10000000000000053,-0.20000000000000018,-0.5
2012-05-01,Alaska,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,7.4,2012-03-01,2,-0.09999999999999964,-0.2999999999999998,-0.40000000000000036
2012-06-01,Alaska,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,7.3,2012-04-01,2,-0.09999999999999964,-0.2999999999999998,-0.39999999999999947
2012-07-01,Alaska,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,7.5,7.4,2012-05-01,2,0.09999999999999964,-0.09999999999999964,-0.40000000000000036
2012-08-01,Alaska,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,7.5,2012-06-01,2,0.2999999999999998,0.2999999999999998,-0.20000000000000018
2012-09-01,Alaska,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,7.7,2012-07-01,2,0.40000000000000036,0.7999999999999998,0.0
2012-10-01,Alaska,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,7.7,2012-08-01,2,0.09999999999999964,0.7999999999999998,0.09999999999999964
2012-11-01,Alaska,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,7.6,2012-09-01,2,-0.2999999999999998,0.20000000000000018,-0.09999999999999964
2012-12-01,Alaska,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,7.4,2012-10-01,2,-0.40000000000000036,-0.6000000000000005,-0.3000000000000007
2013-01-01,Alaska,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,7.3,2012-11-01,2,-0.2999999999999998,-1.0,-0.5
2013-02-01,Alaska,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,2012-12-01,2,-0.20000000000000018,-0.9000000000000004,-0.7000000000000002
2013-03-01,Alaska,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,7.2,7.3,2012-12-01,3,-0.20000000000000018,-0.9000000000000004,-0.7000000000000002
2013-04-01,Alaska,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,7.1,2013-02-01,2,-0.20000000000000018,-0.2999999999999998,-0.5999999999999996
2013-05-01,Alaska,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,7.0,2013-03-01,2,-0.2999999999999998,-0.39999999999999947,-0.7999999999999998
2013-06-01,Alaska,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,6.9,2013-04-01,2,-0.20000000000000018,-0.7000000000000002,-0.9000000000000004
2013-07-01,Alaska,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,7.3,7.0,2013-05-01,2,-0.09999999999999964,-0.5999999999999996,-1.0999999999999996
2013-08-01,Alaska,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,7.3,2013-06-01,2,0.1999999999999993,-0.10000000000000053,-1.2000000000000002
2013-09-01,Alaska,6.3,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,7.7,2013-07-01,2,0.20000000000000018,0.2999999999999998,-1.4000000000000004
2013-10-01,Alaska,6.5,6.3,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,2013-08-01,2,0.20000000000000018,0.5999999999999996,-1.2999999999999998
2013-11-01,Alaska,6.5,6.3,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,7.5,7.8,2013-08-01,3,0.20000000000000018,0.5999999999999996,-1.2999999999999998
2013-12-01,Alaska,6.5,6.5,6.5,6.3,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,7.1,2013-10-01,2,0.0,0.20000000000000018,-0.5999999999999996
2014-01-01,Alaska,6.5,6.5,6.5,6.5,6.3,6.1,5.9,6.0,6.2,6.5,6.7,6.6,6.8,2013-11-01,2,0.0,0.0,-0.2999999999999998
